ID,Type,Trend,Seasonality,Horizon,sMAPE,Model,sMAPE_ETS,sMAPE_Arima,sMAPE_cv,Model_cv,sMAPE_naive,sMAPE_snaive,sMAPE_drift
1399,MACRO,1,Non-seasonal,13,2.584523888,ETS,2.584523888,1.165659228,2.584523888,ETS,3.051424375,4.103905266,1.34698986
1400,MACRO,1,Non-seasonal,14,2.729395886,ETS,2.729395886,1.262118165,2.729395886,ETS,3.223430394,4.321909411,1.395373948
1401,MACRO,1,Non-seasonal,15,2.916627918,ETS,2.916627918,1.392294316,2.916627918,ETS,3.437084906,4.594415877,1.485873093
1402,MACRO,1,Non-seasonal,16,3.154042675,ETS,3.154042675,1.570281855,3.154042675,ETS,3.700224814,4.914943213,1.626304304
1403,MACRO,1,Non-seasonal,17,3.371326537,ETS,3.371326537,1.721026359,3.371326537,ETS,3.94257775,5.224759387,1.746293027
1404,MACRO,1,Non-seasonal,18,3.595812774,ETS,3.595812774,1.889417731,3.595812774,ETS,4.191486712,5.486039301,1.873188905
1405,MACRO,1,Non-seasonal,1,0.955250383,ETS,0.955250383,0.911274165,0.955250383,ETS,0.882785679,4.807692308,1.194789932
1406,MACRO,1,Non-seasonal,2,0.61460278,ETS,0.61460278,0.622084016,0.61460278,ETS,0.636324614,3.889231875,0.71399038
1407,MACRO,1,Non-seasonal,3,0.648715589,ETS,0.648715589,0.677929283,0.648715589,ETS,0.715903332,2.817937828,0.49534905
1408,MACRO,1,Non-seasonal,4,1.229651066,ETS,1.229651066,1.272865216,1.229651066,ETS,1.329815533,2.833223045,0.853888328
1409,MACRO,1,Non-seasonal,5,1.907838757,ETS,1.907838757,1.961727303,1.907838757,ETS,2.035743804,3.672452292,1.345049196
1410,MACRO,1,Non-seasonal,6,2.275848251,ETS,2.275848251,2.33856839,2.275848251,ETS,2.428704045,3.857825076,1.543613935
1411,MACRO,1,Non-seasonal,7,2.372268751,ETS,2.372268751,2.442614325,2.372268751,ETS,2.548330653,3.745423962,1.480590802
1412,MACRO,1,Non-seasonal,8,2.451819595,ETS,2.451819595,2.528902031,2.451819595,ETS,2.649856532,3.52760362,1.406965307
1413,MACRO,1,Non-seasonal,9,2.329953545,ETS,2.329953545,2.413069514,2.329953545,ETS,2.549038871,3.241770978,1.365205238
1414,MACRO,1,Non-seasonal,10,2.257038044,ETS,2.257038044,2.3180915,2.257038044,ETS,2.412013176,3.142312981,1.654216629
